Shear-Relative Angle,Low-Level Mean Flow-Relative Angle,Updraft Depth,Updraft Bottom Altitude,Updraft Top Altitude,Upraft Vertical Velocity,Circulation Classification,Updraft Radius,Updraft Normalized Radius
343.5992,106.643,2,6.5,8.5,2.018824,2,66.0865,0.688401
145.135,268.1788,2,7,9,2.190667,1,176.7199,1.840832
145.6856,268.7294,2,7.5,9.5,2.251667,3,184.7404,1.924379
341.2051,104.249,2.5,9.5,12,2.003171,1,70.65389,0.7359781
133.3962,256.4401,1.5,11.5,13,2.02,2,22.89987,0.2385403
158.8883,281.9321,2.5,12,14.5,2.214706,2,32.49093,0.3384472
154.5954,277.6392,1.5,13,14.5,2.19647,2,46.78719,0.4873666
91.73607,214.7799,3,0.5,3.5,2.578298,1,110.1313,1.147201
73.62123,196.665,2,0.5,2.5,2.476129,3,45.75819,0.4766479
111.4584,234.5022,6.5,1,7.5,2.284242,3,49.13217,0.5117934
51.69301,174.7368,13.5,0.5,14,2.497881,2,33.79879,0.3520708
1.416611,124.4604,4.5,1,5.5,2.260099,1,86.36457,0.899631
286.2539,49.29767,4.5,1,5.5,2.205429,3,105.7685,1.101755
332.6891,95.73291,7.5,1.5,9,2.496286,4,37.11137,0.3865768
345.2697,108.3135,8,0.5,8.5,2.349826,1,127.4453,1.327555
245.6788,8.722626,1.5,2,3.5,2.101111,2,101.2327,1.054507
53.46074,176.5045,1.5,2.5,4,2.1125,2,15.6205,0.1627135
185.5961,308.64,3,2.5,5.5,2.468261,2,18.8915,0.1967865
260.0024,23.0462,2,2.5,4.5,2.123333,2,98.30009,1.023959
339.5974,102.6412,3,3,6,1.990357,2,129.7358,1.351415
330.7814,93.82526,4.5,3,7.5,2.141816,2,141.0962,1.469752
250.8554,13.89923,2,3,5,2.170714,2,105.499,1.098948
256.7255,19.76929,2,3,5,2.313636,2,107.7992,1.122908
147.0485,270.0923,5,3,8,2.70543,4,38.78642,0.4040252
81.41164,204.4554,8,3.5,11.5,2.124578,2,27.37744,0.2851816
331.1503,94.19409,2.5,4,6.5,2.099999,2,126.5591,1.318324
209.3511,332.3949,2,5.5,7.5,2.062143,2,34.72978,0.3617685
107.6099,230.6537,11,5.5,16.5,2.752,2,33.88565,0.3529755
339.491,102.5348,2,7,9,1.990909,2,126.6011,1.318761
230.2621,353.3059,3,8,11,2.131482,1,39.28616,0.4092308
192.0121,315.0559,2,9,11,2.310588,1,30.41841,0.3168584
15.43196,138.4758,1.5,10.5,12,2.13625,2,43.02784,0.4482066
33.61718,156.661,13,0,13,2.567601,3,39.35106,0.4099069
191.7019,314.7457,5.5,0,5.5,2.447143,2,90.39027,0.9415653
94.33652,217.3803,3,0.5,3.5,2.21087,1,124.1518,1.293248
36.51846,159.5623,4,0.5,4.5,2.772745,3,69.28048,0.7216716
67.30577,190.3496,2,1,3,2.450465,1,113.5309,1.182614
43.31738,166.3612,1.5,1,2.5,2.020526,1,61.0787,0.6362365
215.1124,338.1562,4,1.5,5.5,2.383303,2,99.17086,1.03303
88.11061,211.1544,3.5,2.5,6,2.751707,3,55.39477,0.5770288
72.10175,195.1456,2,2.5,4.5,2.166923,3,51.96669,0.5413197
333.169,96.21277,2.5,2.5,5,2.089444,2,48.2007,0.5020906
41.67059,164.7144,3,3,6,2.011613,2,96.13789,1.001436
113.493,236.5368,4.5,2.5,7,2.491786,1,47.65326,0.4963881
212.1086,335.1524,5,4,9,2.38125,2,34.45398,0.3588957
207.4046,330.4485,5,4,9,2.26536,3,124.3264,1.295067
192.6514,315.6953,2.5,4.5,7,2.520937,2,110.554,1.151604
218.3549,341.3987,2.5,4.5,7,2.480556,2,118.2829,1.232113
130.9172,253.961,2,5,7,2.504445,1,49.0928,0.5113834
59.56274,182.6066,5,6,11,2.066667,2,53.72285,0.559613
190.1992,313.243,2,8,10,2.161,2,132.7263,1.382565
203.8069,326.8507,6.5,8,14.5,2.332201,2,146.0596,1.521454
108.1804,231.2242,3,9,12,2.770476,2,11.58439,0.1206708
243.4394,6.483246,2.5,9,11.5,2.13,1,25.73394,0.2680619
198.1045,321.1483,9.5,5.5,15,2.216126,1,23.51178,0.2449144
206.3084,329.3522,3.5,10,13.5,2.324747,1,41.96162,0.4371002
189.6045,312.6483,2.5,10,12.5,2.077619,2,149.1177,1.553309
123.029,196.1646,9,0,9,1.929286,2,56.54742,0.5890356
320.877,34.01253,5.5,0.5,6,1.753984,2,94.57369,0.9851426
180.6034,253.739,3.5,1,4.5,1.694477,2,80.92708,0.8429904
200.6158,273.7513,2,1,3,1.464706,2,60.18674,0.6269452
194.5699,267.7054,1.5,1,2.5,1.8652,2,86.17853,0.897693
189.1409,262.2765,5,1,6,1.778475,4,109.1985,1.137484
236.2039,309.3395,2,1,3,1.621364,2,67.6922,0.7051271
311.0352,24.17077,5.5,1,6.5,1.461861,3,142.9842,1.489419
341.6205,54.75602,11.5,1.5,13,1.6055,2,47.75606,0.497459
344.2851,57.42068,7,1.5,8.5,1.668764,2,76.67083,0.7986545
187.8973,261.0328,2,1.5,3.5,1.618461,2,72.73885,0.7576964
340.0633,53.19884,2.5,1.5,4,1.445385,3,122.2257,1.273185
202.1706,275.3062,2,1.5,3.5,1.609231,2,75.94024,0.7910442
297.93,11.06551,7,1.5,8.5,1.69385,2,107.0054,1.11464
314.3331,27.46869,3,2,5,1.8545,2,84.67769,0.8820593
344.6759,57.81145,4,3,7,1.819375,2,63.58032,0.662295
347.9875,61.12302,2.5,3,5.5,1.74,2,139.985,1.458178
302.4772,15.61272,2,3,5,1.438333,2,92.61061,0.9646938
347.4393,60.57488,2,3.5,5.5,1.72,2,109.5727,1.141383
285.6512,358.7868,2.5,4,6.5,1.567273,1,16.50023,0.1718774
193.7061,266.8417,4,4.5,8.5,2.036035,1,33.90815,0.3532099
179.425,252.5606,4,5.5,9.5,2.313846,1,78.11246,0.8136714
344.7532,57.88876,1.5,7,8.5,1.4225,2,84.82288,0.8835716
175.1496,248.2851,1.5,7.5,9,1.498333,1,67.39751,0.7020574
292.6908,5.826359,1.5,9,10.5,1.385,2,99.39893,1.035406
345.5465,58.68208,3,9.5,12.5,1.551333,2,120.9995,1.260412
5.034935,78.17049,1.5,10.5,12,1.475,NaN,10.19804,0.1062296
227.6762,300.8117,1.5,11,12.5,1.86625,1,52.38513,0.5456784
152.5103,221.325,6.5,0.5,7,1.720858,2,85.88976,0.894685
171.9281,240.7428,1.5,0.5,2,1.55,2,119.711,1.24699
208.1809,276.9956,1.5,0.5,2,1.4825,2,93.64127,0.97543
147.1551,215.9697,4,1,5,1.515,2,106.8808,1.113341
168.9128,237.7275,1.5,1,2.5,1.545,2,72.11102,0.7511565
173.293,242.1077,7.5,0.5,8,1.716925,2,82.39674,0.8582993
224.3988,293.2135,1.5,1,2.5,1.68,1,112.9621,1.176689
165.4668,234.2814,1.5,2,3.5,1.388889,2,112.7702,1.17469
177.626,246.4407,5,1,6,1.672194,2,106.452,1.108875
21.82512,90.63979,10,0.5,10.5,1.887401,3,72.29829,0.7531072
184.3719,253.1866,1.5,3,4.5,1.414,2,114.6208,1.193967
202.2985,271.1132,3,3,6,1.597297,2,62.58632,0.6519408
229.7443,298.559,7,1.5,8.5,1.650682,3,86.67002,0.9028127
216.2081,285.0228,4,2,6,1.485319,4,52.58899,0.5478019
189.0945,257.9091,2,4.5,6.5,1.506364,4,56.32707,0.5867403
175.302,244.1167,2,5,7,1.565,4,62.32109,0.649178
210.4947,279.3094,1.5,5.5,7,1.36,2,75.03263,0.7815899
183.3775,257.1567,1.5,1,2.5,1.507143,2,139.3491,1.451553
190.0328,263.812,1.5,1,2.5,1.462857,2,101.4912,1.057201
195.8941,269.6732,2.5,1.5,4,1.455455,2,142.3482,1.482794
333.5679,47.34704,1.5,2,3.5,1.502,1,144.6912,1.5072
196.8351,270.6143,4,2.5,6.5,1.61,2,98.8614,1.029806
285.0157,358.7948,6.5,2,8.5,1.449628,2,69.33103,0.7221982
320.0905,33.86963,2.5,2.5,5,1.487895,2,99.24417,1.033793
329.5118,43.291,2.5,2.5,5,1.445883,1,69.28605,0.7217297
10.07494,83.85409,3,3,6,1.527143,2,142.1267,1.480486
175.8547,249.6338,2,3,5,1.31625,2,118.7623,1.237107
192.4007,266.1798,2.5,3,5.5,1.467619,2,104.4434,1.087952
197.4688,271.248,2,3,5,1.4175,2,111.1162,1.15746
296.7136,10.49269,1.5,3.5,5,1.513572,2,82.41266,0.8584652
176.9448,250.7239,2,5,7,1.388824,2,139.0892,1.448846
264.0268,337.8059,1.5,5,6.5,1.366667,2,64.4298,0.6711438
263.3662,337.1454,2.5,5.5,8,1.395294,2,72.56794,0.7559161
162.5734,290.7505,14.5,0.5,15,1.675253,2,119.6373,2.71903
173.0003,301.1775,1.5,1,2.5,1.31,2,88.72072,2.01638
282.0005,50.17764,2.5,1,3.5,1.681428,2,122.2418,2.778223
179.3362,307.5134,3.5,1.5,5,1.457647,2,144.3157,3.279902
160.8748,289.052,6.5,1.5,8,1.536993,2,44.59124,1.013437
326.0288,94.20602,4.5,1.5,6,1.529655,1,90.48226,2.056415
256.9471,25.1243,2.5,1.5,4,1.568571,2,91.03478,2.068972
260.5518,28.72894,1.5,1.5,3,1.4525,2,92.64988,2.105679
268.0551,36.23224,3,1.5,4.5,1.630556,2,99.55541,2.262623
284.8188,52.99597,2.5,1.5,4,1.743333,2,129.2549,2.937611
150.6073,278.7845,4.5,2,6.5,1.457699,2,103.8273,2.359711
301.3601,69.53729,5,2,7,1.640175,NaN,10.33146,0.2348059
310.0931,78.27026,5.5,2,7.5,1.536842,3,110.2189,2.504975
180.0044,308.1816,2,2.5,4.5,1.422273,2,30.27155,0.6879899
158.1058,286.283,1.5,3,4.5,1.491765,2,101.9723,2.317553
160.8358,289.0129,4,3,7,1.457,2,27.07992,0.6154526
193.4592,321.6364,1.5,3.5,5,1.333333,2,95.24995,2.164772
175.6609,303.8381,2,4,6,1.3605,2,41.10775,0.9342671
182.6677,310.8449,2.5,3,5.5,1.326,2,132.7589,3.017246
270.9617,39.13889,1.5,4.5,6,1.3975,2,102.1763,2.322189
297.3,65.47714,5,5,10,1.340112,2,88.14883,2.003382
305.782,73.95923,4.5,5,9.5,1.312381,2,121.3569,2.758112
249.1902,17.3674,1.5,5.5,7,1.415,NaN,9.501338,0.2159395
147.6849,275.8621,3.5,7,10.5,1.3325,3,108.2181,2.459502
158.8128,286.99,3,8.5,11.5,1.451538,2,92.36214,2.09914
150.7635,278.9407,1.5,8.5,10,1.378,3,70.48983,1.602042
176.0958,304.273,3,8,11,1.368461,2,149.236,3.391726
190.4272,318.6044,3,9,12,1.388525,2,107.6725,2.447103
195.4208,323.598,2,9,11,1.383158,2,99.93979,2.271359
222.256,350.4331,2,9,11,1.352667,2,66.00788,1.500179
176.1096,304.2867,3,9.5,12.5,1.364828,2,134.7087,3.061561
182.9997,311.1769,2.5,9.5,12,1.436154,2,116.6645,2.651465
172.3712,300.5484,3,10,13,1.345,2,151.5162,3.44355
188.7606,316.9377,1.5,10,11.5,1.364167,2,124.5078,2.829722
171.3589,299.5361,1.5,10.5,12,1.328333,2,127.513,2.898023
329.4139,117.0809,5,0,5,1.585448,1,56.88759,1.2929
347.8816,135.5486,5,0,5,1.3876,1,63.17288,1.435747
318.142,105.8091,6.5,0.5,7,1.603012,3,71.53005,1.625683
328.4818,116.1488,9.5,0.5,10,1.43028,3,166.5166,3.784469
322.8463,110.5133,3,0.5,3.5,1.36234,1,174.7338,3.971222
223.656,11.32297,8,0.5,8.5,2.112241,1,199.7,4.538636
234.4628,22.12979,7.5,0.5,8,1.497385,1,174.9418,3.97595
39.88563,187.5526,1.5,1,2.5,1.463333,1,95.93325,2.180301
150.071,297.738,7.5,1,8.5,1.545699,2,68.97077,1.567518
11.69624,159.3633,12.5,0.5,13,1.691997,1,139.4269,3.168793
8.775932,156.4429,2.5,1,3.5,1.605652,1,69.372,1.576636
189.5732,337.2402,3,1,4,1.666222,2,142.9398,3.248631
346.3625,134.0295,4.5,1,5.5,1.759245,1,120.8477,2.746539
226.2399,13.90689,2.5,1,3.5,1.550667,1,74.31116,1.68889
316.2752,103.9422,2.5,1,3.5,1.295556,1,133.5891,3.036115
329.09,116.757,7.5,1,8.5,1.588615,3,178.2627,4.051425
319.9038,107.5708,6,0.5,6.5,1.478947,1,164.9977,3.749949
316.5183,104.1853,2.5,0.5,3,1.822353,1,168.6484,3.832918
319.5125,107.1795,1.5,1,2.5,1.376364,1,184.8143,4.200326
317.5588,105.2258,9.5,1,10.5,1.826333,3,189.3291,4.302934
122.0115,269.6785,2.5,1,3.5,1.53093,2,87.40104,1.986387
307.0988,94.76581,1.5,1,2.5,1.428889,1,55.40919,1.2593
250.8652,38.53217,5.5,1.5,7,1.403469,1,54.14584,1.230587
300.833,88.50006,2,1.5,3.5,1.695357,1,145.5647,3.308289
358.7722,146.4392,8.5,2,10.5,1.480213,3,135.5265,3.080148
351.2925,138.9595,2,2,4,1.35,1,120.1977,2.731766
311.9803,99.64728,3,2,5,1.302308,3,77.90583,1.770587
255.9486,43.61563,2.5,2,4.5,1.511667,1,145.3857,3.304221
254.6884,42.35541,3.5,2,5.5,1.428182,1,153.4486,3.487468
10.64687,158.3139,2.5,2.5,5,1.381875,1,118.4462,2.69196
185.2876,332.9546,8,2.5,10.5,1.62341,2,59.15778,1.344495
330.5038,118.1708,12.5,1,13.5,1.697221,1,135.136,3.071274
256.0226,43.68967,9.5,1.5,11,1.935331,1,86.28915,1.961117
229.7027,17.36975,1.5,2.5,4,1.754444,1,165.9383,3.771324
304.4524,92.11942,6,2.5,8.5,1.664217,3,160.7655,3.653761
243.2424,30.90936,2,2.5,4.5,1.473077,1,161.3391,3.666798
213.7709,1.437866,3,3,6,1.412105,1,45.34192,1.030498
336.5579,124.2249,3,3,6,1.449,3,126.5207,2.875471
310.6971,98.36407,5,3,8,1.432157,1,170.425,3.873295
251.4554,39.12241,1.5,3,4.5,1.405,1,158.2403,3.596371
144.5605,292.2275,1.5,3.5,5,1.531667,2,187.2425,4.255512
40.93188,188.5989,2,3.5,5.5,1.671333,1,84.50996,1.920681
23.0864,170.7534,2.5,3.5,6,1.5625,1,128.9333,2.930303
332.1314,119.7985,3,3.5,6.5,1.622727,3,118.1795,2.685898
304.0287,91.69571,3.5,3.5,7,1.383462,3,136.3195,3.09817
243.4787,31.14575,1.5,3.5,5,1.416,1,149.9981,3.409049
241.421,29.08804,2,3.5,5.5,1.429167,1,156.1381,3.548594
251.3523,39.01935,1.5,3.5,5,1.36,1,146.2003,3.322733
253.0147,40.68173,1.5,3.5,5,1.62,1,146.1095,3.320671
26.89498,174.562,2,4,6,1.633125,1,52.33725,1.189483
346.4454,134.1124,5,4,9,1.547397,2,131.3862,2.986049
274.5798,62.24683,3,4,7,1.67,4,82.86504,1.883296
309.4104,97.07742,4,3.5,7.5,1.483243,3,148.7154,3.379895
247.1848,34.85181,3.5,4,7.5,1.3668,1,141.1576,3.208127
237.726,25.39304,4,4,8,1.395714,1,160.2781,3.642684
286.3459,74.01285,4,4,8,1.595,1,142.6492,3.242028
10.73678,158.4038,1.5,4.5,6,1.950588,1,50.62034,1.150462
9.803726,157.4707,1.5,4.5,6,1.663529,1,66.1452,1.5033
282.8616,70.52863,1.5,4.5,6,1.543333,2,84.97187,1.931179
307.4595,95.1265,2,4.5,6.5,1.34,2,171.9433,3.907803
28.42215,176.0892,2,5,7,1.488333,2,162.9196,3.702718
227.3671,15.03415,1.5,5,6.5,1.446923,1,189.4653,4.30603
292.9247,80.59174,3.5,5,8.5,1.5775,1,153.7921,3.495274
340.3862,128.0532,5,2,7,1.790769,3,132.5535,3.012579
290.2299,77.89685,2,5.5,7.5,1.320588,4,97.58965,2.217947
59.20044,206.8674,2,6,8,1.420488,1,79.18708,1.799706
135.9421,283.6091,1.5,6,7.5,1.348182,2,87.79679,1.995382
353.5906,141.2576,3.5,5.5,9,1.468971,3,128.4145,2.918512
311.6912,99.35822,3.5,6,9.5,1.328333,2,74.86965,1.701583
296.015,83.68198,4,6,10,1.391471,1,101.9465,2.316966
334.728,122.395,1.5,6.5,8,1.376667,2,128.9707,2.931153
358.0634,145.7304,2,7,9,1.366364,2,89.53503,2.034887
314.2603,101.9272,1.5,7,8.5,1.343125,2,122.8015,2.790943
27.52199,175.189,1.5,8.5,10,1.41,2,165.3217,3.75731
204.1329,351.7999,1.5,8.5,10,1.364375,2,64.69804,1.47041
293.1634,80.83041,3,9.5,12.5,1.37037,1,92.67085,2.106156
245.1293,332.7984,5.5,0,5.5,1.31,1,45.07399,0.6628528
199.385,287.0541,6,0.5,6.5,1.593803,1,70.84395,1.041823
211.5997,299.2688,5,0.5,5.5,1.447193,1,61.91252,0.9104782
266.4718,354.1409,2,0.5,2.5,1.22,1,48.72462,0.7165386
271.4654,359.1345,6,0.5,6.5,1.504894,1,73.08192,1.074734
327.5259,55.19498,2.5,0.5,3,1.502609,3,164.4234,2.417991
328.4418,56.11084,5,0.5,5.5,1.6156,2,179.1181,2.634089
178.1328,265.8019,5,1,6,1.337568,2,146.3698,2.152496
196.6827,284.3518,2,1,3,1.308,1,109.1787,1.60557
232.635,320.3041,11.5,1,12.5,1.506568,1,49.77453,0.7319784
296.1516,23.82071,6,1,7,1.391771,1,61.10854,0.898655
338.9445,66.61365,2.5,1,3.5,1.4896,2,144.2299,2.121028
321.2965,48.96558,5.5,1,6.5,1.362125,1,160.7784,2.364388
322.318,49.98709,2.5,1,3.5,1.195,1,194.1935,2.855787
171.2186,258.8876,3,1.5,4.5,1.2275,2,35.82167,0.5267893
200.9392,288.6083,2.5,1.5,4,1.356429,1,129.7414,1.907961
334.1625,61.83157,1.5,1.5,3,1.18,2,135.3514,1.990461
334.3653,62.03436,3.5,1.5,5,1.476667,2,180.4842,2.654179
317.6034,45.27249,7,1.5,8.5,1.460211,3,181.1235,2.663581
166.7519,254.421,3.5,2.5,6,1.405208,2,131.6907,1.936628
165.2469,252.916,5,2.5,7.5,1.397475,2,91.4067,1.344216
183.8345,271.5036,3,2.5,5.5,1.229167,2,109.9826,1.617391
183.8209,271.49,2.5,2.5,5,1.746957,1,26.94069,0.3961866
180.3082,267.9773,1.5,3,4.5,1.238,2,72.31359,1.063435
202.6043,290.2734,3,3,6,1.381,1,114.82,1.688529
310.7738,38.4429,12,3,15,1.676819,1,104.0776,1.530553
279.8111,7.480225,2,3,5,1.302857,1,90.03938,1.324109
336.8168,64.4859,2.5,3,5.5,1.252857,2,175.9669,2.587749
217.6802,305.3493,4.5,3.5,8,1.4675,1,72.11292,1.060484
268.0238,355.6929,6.5,3.5,10,1.2904,1,45.49273,0.6690108
335.4327,63.10181,12.5,0.5,13,1.647637,2,153.8851,2.263016
327.9955,55.66461,2,3.5,5.5,1.229,3,133.8239,1.967998
167.3891,255.0582,1.5,4,5.5,1.270909,2,157.3785,2.31439
169.8458,257.515,3,4,7,1.430769,2,138.0104,2.029565
227.3687,315.0378,1.5,4,5.5,1.22,1,46.92564,0.690083
210.5268,298.1959,2.5,4,6.5,1.353182,1,104.5376,1.537317
231.6044,319.2735,3.5,4,7.5,1.584667,1,77.23467,1.135804
236.6771,324.3462,1.5,4,5.5,1.4,1,69.42622,1.020974
196.3058,283.9749,2,4.5,6.5,1.282222,1,99.18985,1.458674
175.6255,263.2946,2,5,7,1.226923,2,99.96783,1.470115
307.1396,34.80869,3,5,8,1.325909,1,87.8077,1.29129
326.6255,54.29456,3.5,5,8.5,1.335882,1,118.7275,1.745992
177.7662,265.4353,3,5.5,8.5,1.25375,2,87.29051,1.283684
181.5494,269.2185,1.5,6,7.5,1.235,2,98.14972,1.443378
248.621,336.2901,1.5,6,7.5,1.326,1,65.12849,0.9577718
234.0235,321.6926,1.5,6,7.5,1.43375,1,84.55807,1.243501
187.4833,275.1524,6,2,8,1.305862,2,97.5053,1.433902
192.705,280.3741,7.5,1.5,9,1.365909,1,80.98963,1.191024
261.6224,349.2915,3,6.5,9.5,1.275455,1,76.08261,1.118862
291.0453,18.71439,1.5,6.5,8,1.178,1,106.6483,1.568357
321.4877,49.15683,3.5,6.5,10,1.677361,2,181.4488,2.668365
274.8454,2.514465,1.5,7,8.5,1.232,1,88.97219,1.308415
309.4248,37.09387,3,7,10,1.4375,1,120.0265,1.765096
273.4023,1.071442,2,7.5,9.5,1.398667,1,75.11185,1.104586
265.295,352.9641,2,7.5,9.5,1.231111,1,86.85669,1.277304
306.8421,34.51123,4,7.5,11.5,1.307105,1,90.94623,1.337445
297.6902,25.35934,4,6,10,1.328889,1,112.9378,1.66085
300.9651,28.63416,2.5,8.5,11,1.189333,1,62.90479,0.9250704
325.0244,52.69351,4,9,13,1.384862,4,148.3809,2.182072
249.5014,337.1705,1.5,10,11.5,1.252857,1,41.88262,0.6159208
290.7582,18.42737,1.5,10.5,12,1.195714,1,97.75523,1.437577
322.8428,50.51193,2.5,10.5,13,1.242,1,157.268,2.312765
247.0958,334.7649,1.5,12,13.5,1.671053,1,55.24672,0.8124518
244.0713,79.58447,2.5,0,2.5,1.148667,2,162.4149,1.727818
77.29485,272.808,1.5,0.5,2,0.995,1,165.5229,1.760882
52.67284,248.186,2.5,0.5,3,1.045937,1,11.41706,0.121458
244.8209,80.33408,1.5,0.5,2,1.018462,2,73.43851,0.7812607
253.2847,88.79785,2.5,0.5,3,1.041304,1,81.22002,0.8640427
237.8072,73.32031,4.5,0.5,5,1.011923,2,125.6965,1.337196
249.8065,85.3197,3,0.5,3.5,1.118929,2,170.1101,1.809682
57.03909,252.5523,6.5,1,7.5,1.200743,1,109.0269,1.15986
63.98154,259.4947,16,0,16,1.355617,4,67.15108,0.7143732
41.12291,236.6361,10,1,11,1.391609,1,73.0564,0.7771958
17.16769,212.6809,3.5,0.5,4,1.158857,4,43.99094,0.4679888
322.7485,158.2617,2,1,3,1.082222,1,34.56733,0.3677376
288.5461,124.0592,5,1,6,1.112292,3,38.72903,0.412011
250.5131,86.02625,3.5,1,4.5,1.132667,2,65.14279,0.6930084
252.8364,88.34955,6,1,7,1.117867,2,145.0077,1.542635
232.2621,67.77524,2,1,3,1.115,2,153.0281,1.627958
302.6901,138.2032,4,1.5,5.5,1.1012,3,33.0401,0.3514905
235.333,70.84616,6,1,7,1.111846,2,59.71908,0.6353093
246.9911,82.50427,2,1.5,3.5,1.081,2,167.0023,1.77662
60.79959,256.3127,1.5,2,3.5,1.02875,1,109.9573,1.169759
51.63361,247.1468,2.5,2,4.5,1.189091,1,99.8026,1.06173
287.5955,123.1086,2,2,4,1.012,1,30.46309,0.3240754
73.3826,268.8958,2,2.5,4.5,1.028077,1,133.9881,1.425405
254.3923,89.90552,3.5,2.5,6,1.0144,2,58.35955,0.6208462
76.27721,271.7904,2,3,5,1.0925,4,184.5926,1.963751
56.81351,252.3267,6.5,3,9.5,1.080891,1,90.77395,0.9656803
196.9205,32.43362,3,3,6,1.164117,2,59.76033,0.6357482
204.0247,39.53784,2,3,5,1.102,2,70.51089,0.7501159
201.2158,36.72897,4.5,3,7.5,1.15507,2,93.54079,0.9951149
61.80235,257.3155,2.5,3.5,6,1.045,1,134.5719,1.431616
171.2812,6.794373,1.5,3.5,5,1.188333,2,54.55007,0.5803199
231.3022,66.81534,1.5,3.5,5,1.002,2,134.2361,1.428044
253.4709,88.98401,3,3.5,6.5,1.012631,2,160.2391,1.704671
105.2557,300.7689,1.5,4,5.5,0.988,1,78.03472,0.8301566
81.91905,277.4322,4,4.5,8.5,1.158,1,184.3219,1.960871
238.7719,74.28503,13,0,13,1.110441,2,141.9917,1.51055
256.5488,92.06195,2.5,5,7.5,1.14,2,41.90586,0.445807
227.469,62.98218,3.5,5,8.5,1.247143,2,142.733,1.518436
93.98479,289.498,2,5.5,7.5,1.033333,1,170.702,1.815979
93.7108,289.224,2,5.5,7.5,1.134762,1,158.2375,1.683378
46.69896,242.2121,2.5,5.5,8,1.07,1,84.28172,0.896614
115.137,310.6501,5.5,6,11.5,1.072286,1,45.96937,0.4890358
249.1315,84.64462,2.5,6,8.5,1.08125,2,132.8586,1.413389
258.9376,94.45078,3,6,9,1.109375,2,156.8143,1.668238
92.91266,288.4258,12,1.5,13.5,1.615845,1,141.5791,1.50616
4.426697,199.9399,2,6,8,1.2,1,41.77903,0.4444578
261.7284,97.24155,1.5,6.5,8,1.06,2,31.38654,0.3338993
92.1465,287.6597,2,7,9,1.024737,1,164.7881,1.753064
105.3316,300.8448,3.5,6.5,10,1.093684,1,63.73095,0.6779888
15.4366,210.9498,2.5,7.5,10,1.144,1,42.75594,0.4548504
251.3356,86.84879,3,7.5,10.5,1.141333,2,169.8338,1.806742
49.05977,244.5729,8,8,16,1.228377,1,68.04902,0.7239257
196.1952,31.70834,2.5,8.5,11,1.108461,2,58.88622,0.6264492
251.1082,86.6214,7,7,14,1.093632,2,151.2306,1.608836
235.1736,70.68674,2,9.5,11.5,1.129302,2,120.6259,1.283255
36.78775,232.3009,3,10.5,13.5,1.203913,1,65.44996,0.6962761
53.05792,248.5711,2,0.5,2.5,1.030667,1,148.0572,1.575077
1.628616,197.1418,3.5,0.5,4,1.230652,1,94.3421,1.003639
7.556885,203.0701,15,0.5,15.5,1.397799,1,70.64435,0.7515356
34.82037,230.3335,15,0,15,1.516588,1,15.37368,0.1635498
161.7938,357.3069,3,0.5,3.5,1.072632,2,86.86302,0.9240747
174.5734,10.08655,1.5,0.5,2,1.0255,3,74.54784,0.7930621
190.8892,26.40237,4.5,0.5,5,1.124737,2,75.55589,0.803786
175.7785,11.29163,1.5,0.5,2,1.03,1,107.351,1.142032
176.098,11.61118,1.5,0.5,2,1.245357,1,129.1048,1.373455
166.3461,1.859314,4.5,0.5,5,1.065676,3,169.8799,1.807233
175.1526,10.6658,2,0.5,2.5,1.220667,1,143.0494,1.521802
174.8333,10.34647,5,0.5,5.5,1.591196,2,179.6978,1.911678
352.0887,187.6019,2,1,3,1.103571,1,145.6927,1.549923
84.04277,279.5559,6,0.5,6.5,1.214667,1,33.21849,0.3533882
112.0725,307.5857,6.5,1,7.5,1.108529,2,29.87789,0.3178499
304.122,139.6352,4,1,5,1.4295,2,34.52111,0.3672459
239.1438,74.65698,2,1,3,1.039167,1,39.40784,0.4192323
156.4969,352.0101,2,1,3,0.9966666,2,104.7698,1.114572
164.406,359.9191,1.5,1,2.5,1.1175,3,122.5887,1.304136
166.4822,1.995361,3,0.5,3.5,1.286342,3,158.3145,1.684197
177.4259,12.93912,1.5,1,2.5,1.07,2,181.1077,1.926678
78.36317,273.8763,1.5,1.5,3,1.025555,1,175.8557,1.870805
74.97075,270.4839,1.5,1.5,3,1.013333,1,133.7583,1.42296
0.6500092,196.1632,1.5,1.5,3,1.160769,3,118.1565,1.256984
48.69714,244.2103,3,1.5,4.5,1.162,1,63.83073,0.6790504
108.3572,303.8704,1.5,1.5,3,1.11,3,46.29947,0.4925475
206.7108,42.22394,2,1.5,3.5,1.273704,1,61.86655,0.6581548
70.59335,266.1065,3,1.5,4.5,1.180052,1,142.5352,1.516332
349.081,184.5941,5.5,2,7.5,1.16274,1,141.5448,1.505796
43.46986,238.983,3,2,5,1.23,1,68.73289,0.731201
344.815,180.3282,2,1.5,3.5,1.013572,1,89.05282,0.9473704
128.8762,324.3894,2,2,4,0.9860001,2,60.03332,0.6386524
62.33203,257.8452,2,2.5,4.5,1.108846,1,144.8117,1.54055
59.65384,255.167,2,2.5,4.5,1.258667,1,134.6475,1.432421
82.54547,278.0587,8.5,1,9.5,1.158209,1,149.4794,1.590206
342.7025,178.2157,6.5,2.5,9,1.124167,3,79.31976,0.8438272
336.5798,172.093,4,2.5,6.5,1.194516,1,12.74821,0.1356192
79.32579,274.839,2.5,3,5.5,1.293125,1,191.92,2.041702
83.48581,278.999,2,3,5,1.090417,1,168.0691,1.787969
